Company,Date,PreviousDate,TFIDF_Change
Cigna,2026-08-10,2026-08-09,0.08440465468733194
Cigna,2026-08-11,2026-08-10,0.07192690173773708
Cigna,2026-08-12,2026-08-11,0.07547932153475667
Cigna,2026-08-13,2026-08-12,0.0749486931315041
Cigna,2026-08-14,2026-08-13,0.07875694557091673
Cigna,2026-08-15,2026-08-14,0.06753080102198095
Cigna,2026-08-16,2026-08-15,0.06454922426576137
Cigna,2026-08-17,2026-08-16,0.0873247516068304
Cigna,2026-08-18,2026-08-17,0.06353210493182748
Cigna,2026-08-20,2026-08-18,0.06562717958056752
Cigna,2026-08-21,2026-08-20,0.07180190081110394
Cigna,2026-08-22,2026-08-21,0.0879571752156314
Cigna,2026-08-23,2026-08-22,0.0787994785366728
Cigna,2026-08-24,2026-08-23,0.07960612754962015
Cigna,2026-08-25,2026-08-24,0.06791247840180259
Cigna,2026-08-26,2026-08-25,0.08739767452272051
Cigna,2026-08-27,2026-08-26,0.06949071830019216
Cigna,2026-08-28,2026-08-27,0.07861478296583013
Cintas,2026-07-16,2026-07-15,0.13926825486814165
Cintas,2026-07-17,2026-07-16,0.37538581978345675
Cintas,2026-07-18,2026-07-17,0.3559709799481764
Cintas,2026-07-19,2026-07-18,0.09788790332106845
Cintas,2026-07-20,2026-07-19,0.2376927277820493
Cintas,2026-07-21,2026-07-20,0.06773636109818038
Cintas,2026-07-22,2026-07-21,0.25888986735665787
Cintas,2026-07-23,2026-07-22,0.2627314468411701
Cintas,2026-07-24,2026-07-23,0.07372263176064764
Cintas,2026-07-25,2026-07-24,0.059376445627687624
Cintas,2026-07-26,2026-07-25,0.06518323605175702
Cintas,2026-07-27,2026-07-26,0.06833341129831216
Cintas,2026-07-28,2026-07-27,0.06110734213615521
Cintas,2026-07-29,2026-07-28,0.062470578240717445
Cintas,2026-07-30,2026-07-29,0.06293384395280555
Cintas,2026-07-31,2026-07-30,0.06084893926460044
Cintas,2026-08-01,2026-07-31,0.06088579600914179
Cintas,2026-08-02,2026-08-01,0.07336016617751995
Cintas,2026-08-03,2026-08-02,0.06361401890686103
Cintas,2026-08-04,2026-08-03,0.06442304465232407
Cintas,2026-08-05,2026-08-04,0.06879013991418248
Cintas,2026-08-06,2026-08-05,0.0721129256427786
Cintas,2026-08-07,2026-08-06,0.13537922970367944
Cintas,2026-08-08,2026-08-07,0.12507458104211244
Cintas,2026-08-09,2026-08-08,0.0709419441544814
Cintas,2026-08-10,2026-08-09,0.05764264595416213
Cintas,2026-08-11,2026-08-10,0.06173417750997123
Cintas,2026-08-12,2026-08-11,0.07480601297033318
Cintas,2026-08-13,2026-08-12,0.07455485709121956
Cintas,2026-08-14,2026-08-13,0.1039835328335702
Cintas,2026-08-15,2026-08-14,0.09380489953800308
Cintas,2026-08-16,2026-08-15,0.05974228103679635
Cintas,2026-08-17,2026-08-16,0.06872243071024686
Cintas,2026-08-18,2026-08-17,0.0715181340683333
Cintas,2026-08-20,2026-08-18,0.057110799071727114
Cintas,2026-08-21,2026-08-20,0.05570219403897969
Cintas,2026-08-22,2026-08-21,0.08044434867515282
Cintas,2026-08-23,2026-08-22,0.06411418645056677
Cintas,2026-08-24,2026-08-23,0.08097118867397834
Cintas,2026-08-25,2026-08-24,0.08909744276736087
Cintas,2026-08-26,2026-08-25,0.05937186138426076
Cintas,2026-08-27,2026-08-26,0.07020007059561406
Cintas,2026-08-28,2026-08-27,0.07130669916039956
Cisco,2026-07-16,2026-07-15,0.19142077871050267
Cisco,2026-07-17,2026-07-16,0.4124007059323621
Cisco,2026-07-18,2026-07-17,0.3931479333394339
Cisco,2026-07-19,2026-07-18,0.14736069771097104
Cisco,2026-07-20,2026-07-19,0.16714031468264923
Cisco,2026-07-21,2026-07-20,0.07552934741002126
Cisco,2026-07-22,2026-07-21,0.2744202914029362
Cisco,2026-07-23,2026-07-22,0.28509129254385657
Cisco,2026-07-24,2026-07-23,0.0754007042479572
Cisco,2026-07-25,2026-07-24,0.07272022628511055
Cisco,2026-07-26,2026-07-25,0.06433218627906911
Cisco,2026-07-27,2026-07-26,0.06232138765086237
Cisco,2026-07-28,2026-07-27,0.07054506475993283
Cisco,2026-07-29,2026-07-28,0.08620654737521405
Cisco,2026-07-30,2026-07-29,0.0970639181956251
Cisco,2026-07-31,2026-07-30,0.08093785001465004
Cisco,2026-08-01,2026-07-31,0.07733318011251011
Cisco,2026-08-02,2026-08-01,0.06244818444197753
Cisco,2026-08-03,2026-08-02,0.05788494247871567
Cisco,2026-08-04,2026-08-03,0.08906277316259825
Cisco,2026-08-05,2026-08-04,0.08011674256016843
Cisco,2026-08-06,2026-08-05,0.07636033914587848
Cisco,2026-08-07,2026-08-06,0.07761186046881252
Cisco,2026-08-08,2026-08-07,0.06215452743565897
Cisco,2026-08-09,2026-08-08,0.07861498748026008
Cisco,2026-08-10,2026-08-09,0.0922940358283264
Cisco,2026-08-11,2026-08-10,0.05945181521969711
Cisco,2026-08-12,2026-08-11,0.0668949300633126
Cisco,2026-08-13,2026-08-12,0.1039316468530076
Cisco,2026-08-14,2026-08-13,0.09906159205651588
Cisco,2026-08-15,2026-08-14,0.07594290410648763
Cisco,2026-08-16,2026-08-15,0.06021608548785251
Cisco,2026-08-17,2026-08-16,0.07947991877430405
Cisco,2026-08-18,2026-08-17,0.0861934489219407
Cisco,2026-08-20,2026-08-18,0.06366098981587609
Cisco,2026-08-21,2026-08-20,0.054962110088665694
Cisco,2026-08-22,2026-08-21,0.08312839700424102
Cisco,2026-08-23,2026-08-22,0.0534284808235842
Cisco,2026-08-24,2026-08-23,0.07020999585156107
Cisco,2026-08-25,2026-08-24,0.09697700667054343
Cisco,2026-08-26,2026-08-25,0.05140389093018116
Cisco,2026-08-27,2026-08-26,0.05684202441842423
Cisco,2026-08-28,2026-08-27,0.05705876350539596
CoStar Group,2026-07-16,2026-07-15,0.13905663005168656
CoStar Group,2026-07-17,2026-07-16,0.14040694662922504
CoStar Group,2026-07-18,2026-07-17,0.1092571848971321
CoStar Group,2026-07-19,2026-07-18,0.10539160589146157
CoStar Group,2026-07-20,2026-07-19,0.14055202605806016
CoStar Group,2026-07-21,2026-07-20,0.08594712604508081
CoStar Group,2026-07-22,2026-07-21,0.3090238170210302
CoStar Group,2026-07-23,2026-07-22,0.2821103464883261
CoStar Group,2026-07-24,2026-07-23,0.07615254182668552
CoStar Group,2026-07-25,2026-07-24,0.06788204428950806
CoStar Group,2026-07-26,2026-07-25,0.062449794283005344
CoStar Group,2026-07-27,2026-07-26,0.06982305389833143
CoStar Group,2026-07-28,2026-07-27,0.07480733206402423
CoStar Group,2026-07-29,2026-07-28,0.09762641815682616
CoStar Group,2026-07-30,2026-07-29,0.08530728538611243
CoStar Group,2026-07-31,2026-07-30,0.06699618098178795
CoStar Group,2026-08-01,2026-07-31,0.06712150890632329
CoStar Group,2026-08-02,2026-08-01,0.07395512861118902
CoStar Group,2026-08-03,2026-08-02,0.06997972721339518
CoStar Group,2026-08-04,2026-08-03,0.06353474475971133
CoStar Group,2026-08-05,2026-08-04,0.05933715694814057
CoStar Group,2026-08-06,2026-08-05,0.06813269569523217
CoStar Group,2026-08-07,2026-08-06,0.07293891725810964
CoStar Group,2026-08-08,2026-08-07,0.06504091290631309
CoStar Group,2026-08-09,2026-08-08,0.06919078735648121
CoStar Group,2026-08-10,2026-08-09,0.07521435944921606
CoStar Group,2026-08-11,2026-08-10,0.06351789061509217
CoStar Group,2026-08-12,2026-08-11,0.06898363922406281
CoStar Group,2026-08-13,2026-08-12,0.07446133888203288
CoStar Group,2026-08-14,2026-08-13,0.07051464574850441
CoStar Group,2026-08-15,2026-08-14,0.06558241284541733
CoStar Group,2026-08-16,2026-08-15,0.0675034128650287
CoStar Group,2026-08-17,2026-08-16,0.06474779484003101
CoStar Group,2026-08-18,2026-08-17,0.07521640451239064
CoStar Group,2026-08-20,2026-08-18,0.07363070074344502
CoStar Group,2026-08-21,2026-08-20,0.07737559637108149
CoStar Group,2026-08-22,2026-08-21,0.12200552200459569
CoStar Group,2026-08-23,2026-08-22,0.06611975121620217
CoStar Group,2026-08-24,2026-08-23,0.06496165842934587
CoStar Group,2026-08-25,2026-08-24,0.06362313777478734
CoStar Group,2026-08-26,2026-08-25,0.0654879787734759
CoStar Group,2026-08-27,2026-08-26,0.06274006009745259
CoStar Group,2026-08-28,2026-08-27,0.0603663735486597
Coca-Cola Company (The),2026-07-16,2026-07-15,0.15174227442531574
Coca-Cola Company (The),2026-07-17,2026-07-16,0.12299112177708971
Coca-Cola Company (The),2026-07-18,2026-07-17,0.11108230361862415
Coca-Cola Company (The),2026-07-19,2026-07-18,0.10027936753324096
Coca-Cola Company (The),2026-07-20,2026-07-19,0.17507114025808934
Coca-Cola Company (The),2026-07-21,2026-07-20,0.10178249394168404
Coca-Cola Company (The),2026-07-22,2026-07-21,0.19295738044203048
Coca-Cola Company (The),2026-07-23,2026-07-22,0.16638577450028091
Coca-Cola Company (The),2026-07-24,2026-07-23,0.06797061033509577
Coca-Cola Company (The),2026-07-25,2026-07-24,0.06737200747502048
Coca-Cola Company (The),2026-07-26,2026-07-25,0.058381986081257
Coca-Cola Company (The),2026-07-27,2026-07-26,0.06456665934206318
Coca-Cola Company (The),2026-07-28,2026-07-27,0.07489557634270683
Coca-Cola Company (The),2026-07-29,2026-07-28,0.06791924556365403
Coca-Cola Company (The),2026-07-30,2026-07-29,0.08961531733641015
Coca-Cola Company (The),2026-07-31,2026-07-30,0.0939492836567758
Coca-Cola Company (The),2026-08-01,2026-07-31,0.0961136573992376
Coca-Cola Company (The),2026-08-02,2026-08-01,0.05840891263803405
Coca-Cola Company (The),2026-08-03,2026-08-02,0.05963705434814215
Coca-Cola Company (The),2026-08-04,2026-08-03,0.08796591092485573
Coca-Cola Company (The),2026-08-05,2026-08-04,0.08487265630245355
Coca-Cola Company (The),2026-08-06,2026-08-05,0.0990748500171319
Coca-Cola Company (The),2026-08-07,2026-08-06,0.07775114042670661
Coca-Cola Company (The),2026-08-08,2026-08-07,0.09459054613641327
Coca-Cola Company (The),2026-08-09,2026-08-08,0.06735254101098764
Coca-Cola Company (The),2026-08-10,2026-08-09,0.07032090530676294
Coca-Cola Company (The),2026-08-11,2026-08-10,0.06179422572741078
Coca-Cola Company (The),2026-08-12,2026-08-11,0.06093308740863235
Coca-Cola Company (The),2026-08-13,2026-08-12,0.0837403742280941
Coca-Cola Company (The),2026-08-14,2026-08-13,0.08639799577890706
Coca-Cola Company (The),2026-08-15,2026-08-14,0.05744042668857918
Coca-Cola Company (The),2026-08-16,2026-08-15,0.06442185429571812
Coca-Cola Company (The),2026-08-17,2026-08-16,0.056846717441907946
Coca-Cola Company (The),2026-08-18,2026-08-17,0.06629536404694736
Coca-Cola Company (The),2026-08-20,2026-08-18,0.0700020529065003
Coca-Cola Company (The),2026-08-21,2026-08-20,0.07198171224697159
Coca-Cola Company (The),2026-08-22,2026-08-21,0.06556208578947287
Coca-Cola Company (The),2026-08-23,2026-08-22,0.07232529034423885
Coca-Cola Company (The),2026-08-24,2026-08-23,0.06451831831143195
Coca-Cola Company (The),2026-08-25,2026-08-24,0.06091420093362232
Coca-Cola Company (The),2026-08-26,2026-08-25,0.06426352342045305
Coca-Cola Company (The),2026-08-27,2026-08-26,0.056463814600693385
Coca-Cola Company (The),2026-08-28,2026-08-27,0.06683941865060128
Cognizant,2026-07-16,2026-07-15,0.20383566425567157
Cognizant,2026-07-17,2026-07-16,0.18181845765393112
Cognizant,2026-07-18,2026-07-17,0.12323219735873236
Cognizant,2026-07-19,2026-07-18,0.11691988854909185
Cognizant,2026-07-20,2026-07-19,0.24288459740765356
Cognizant,2026-07-21,2026-07-20,0.0705845764120645
Cognizant,2026-07-22,2026-07-21,0.1886897700289285
Cognizant,2026-07-23,2026-07-22,0.20142662126142985
Cognizant,2026-07-24,2026-07-23,0.08717157872108128
Cognizant,2026-07-25,2026-07-24,0.08829841857325271
Cognizant,2026-07-26,2026-07-25,0.07410057676637427
Cognizant,2026-07-27,2026-07-26,0.07914041812301753
Cognizant,2026-07-28,2026-07-27,0.10045777217538854
Cognizant,2026-07-29,2026-07-28,0.08401724404457389
Cognizant,2026-07-30,2026-07-29,0.08420564072547465
Cognizant,2026-07-31,2026-07-30,0.08500398962680678
Cognizant,2026-08-01,2026-07-31,0.08093826340201682
Cognizant,2026-08-02,2026-08-01,0.07479056019223285
Cognizant,2026-08-03,2026-08-02,0.07493946133127427
Cognizant,2026-08-04,2026-08-03,0.07583631483895592
Cognizant,2026-08-05,2026-08-04,0.06499597439713967
Cognizant,2026-08-06,2026-08-05,0.07478388254776325
Cognizant,2026-08-07,2026-08-06,0.09130911489259819
Cognizant,2026-08-08,2026-08-07,0.0783152651918928
Cognizant,2026-08-09,2026-08-08,0.0773883074144841
Cognizant,2026-08-10,2026-08-09,0.07374641179279617
Cognizant,2026-08-11,2026-08-10,0.06677324708572496
Cognizant,2026-08-12,2026-08-11,0.06415418978480347
Cognizant,2026-08-13,2026-08-12,0.0679374987578023
Cognizant,2026-08-14,2026-08-13,0.07944378012540321
Cognizant,2026-08-15,2026-08-14,0.0646359300011955
Cognizant,2026-08-16,2026-08-15,0.07043308376263802
Cognizant,2026-08-17,2026-08-16,0.0703983281537961
Cognizant,2026-08-18,2026-08-17,0.06475264485078092
Cognizant,2026-08-20,2026-08-18,0.07308260855701154
Cognizant,2026-08-21,2026-08-20,0.07302385263486644
Cognizant,2026-08-22,2026-08-21,0.09314254570469227
Cognizant,2026-08-23,2026-08-22,0.07498780283578144
Cognizant,2026-08-24,2026-08-23,0.06540742874339256
Cognizant,2026-08-25,2026-08-24,0.062067080086918414
Cognizant,2026-08-26,2026-08-25,0.07017976457044006
Cognizant,2026-08-27,2026-08-26,0.07372987923642116
Cognizant,2026-08-28,2026-08-27,0.06254271257457766
Colgate-Palmolive,2026-07-16,2026-07-15,0.16236273926657474
Colgate-Palmolive,2026-07-17,2026-07-16,0.1526547625655046
Colgate-Palmolive,2026-07-18,2026-07-17,0.1288375083512503
Colgate-Palmolive,2026-07-19,2026-07-18,0.14302873345576894
Colgate-Palmolive,2026-07-20,2026-07-19,0.20987658862982206
Colgate-Palmolive,2026-07-21,2026-07-20,0.08124622877083354
Colgate-Palmolive,2026-07-22,2026-07-21,0.21444088842478637
Colgate-Palmolive,2026-07-23,2026-07-22,0.2386158533575803
Colgate-Palmolive,2026-07-24,2026-07-23,0.0957781059694901
Colgate-Palmolive,2026-07-25,2026-07-24,0.08795354264261857
Colgate-Palmolive,2026-07-26,2026-07-25,0.0841319097333576
Colgate-Palmolive,2026-07-27,2026-07-26,0.07623510569960257
Colgate-Palmolive,2026-07-28,2026-07-27,0.07757177359260081
Colgate-Palmolive,2026-07-29,2026-07-28,0.07677357196763479
Colgate-Palmolive,2026-07-30,2026-07-29,0.0809208678723482
Colgate-Palmolive,2026-07-31,2026-07-30,0.08306809575045804
Colgate-Palmolive,2026-08-01,2026-07-31,0.09932480949931166
Colgate-Palmolive,2026-08-02,2026-08-01,0.07562767981457674
Colgate-Palmolive,2026-08-03,2026-08-02,0.06136010452631002
Colgate-Palmolive,2026-08-04,2026-08-03,0.07691233407832432
Colgate-Palmolive,2026-08-05,2026-08-04,0.08357116908447193
Colgate-Palmolive,2026-08-06,2026-08-05,0.07715127322649806
Colgate-Palmolive,2026-08-07,2026-08-06,0.07695527815699676
Colgate-Palmolive,2026-08-08,2026-08-07,0.0708230450520777
Colgate-Palmolive,2026-08-09,2026-08-08,0.07932966027483812
Colgate-Palmolive,2026-08-10,2026-08-09,0.10059503781047541
Colgate-Palmolive,2026-08-11,2026-08-10,0.07810218510453426
Colgate-Palmolive,2026-08-12,2026-08-11,0.09057386019840452
Colgate-Palmolive,2026-08-13,2026-08-12,0.09420161508988334
Colgate-Palmolive,2026-08-14,2026-08-13,0.0886845646057366
Colgate-Palmolive,2026-08-15,2026-08-14,0.0790533509227429
Colgate-Palmolive,2026-08-16,2026-08-15,0.08149424071372724
Colgate-Palmolive,2026-08-17,2026-08-16,0.09640482422928631
Colgate-Palmolive,2026-08-18,2026-08-17,0.09409833288251868
Colgate-Palmolive,2026-08-20,2026-08-18,0.07356526091491189
Colgate-Palmolive,2026-08-21,2026-08-20,0.07444839073194442
Colgate-Palmolive,2026-08-22,2026-08-21,0.1299237033859344
Colgate-Palmolive,2026-08-23,2026-08-22,0.08231021725916998
Colgate-Palmolive,2026-08-24,2026-08-23,0.07155079569898515
Colgate-Palmolive,2026-08-25,2026-08-24,0.07197173321230643
Colgate-Palmolive,2026-08-26,2026-08-25,0.07303054508116957
Colgate-Palmolive,2026-08-27,2026-08-26,0.07268762462261069
Colgate-Palmolive,2026-08-28,2026-08-27,0.07065918336614041
ConocoPhillips,2026-07-16,2026-07-15,0.20005391070073075
ConocoPhillips,2026-07-17,2026-07-16,0.13126954858971507
ConocoPhillips,2026-07-18,2026-07-17,0.16977165019518559
ConocoPhillips,2026-07-19,2026-07-18,0.18231081436104968
ConocoPhillips,2026-07-20,2026-07-19,0.22190433870637316
ConocoPhillips,2026-07-21,2026-07-20,0.07722969606929309
ConocoPhillips,2026-07-22,2026-07-21,0.2252495484894621
ConocoPhillips,2026-07-23,2026-07-22,0.22392211991094013
ConocoPhillips,2026-07-24,2026-07-23,0.0668316583122146
ConocoPhillips,2026-07-25,2026-07-24,0.06058504940658971
ConocoPhillips,2026-07-26,2026-07-25,0.06535858687970908
ConocoPhillips,2026-07-27,2026-07-26,0.08856435634479864
ConocoPhillips,2026-07-28,2026-07-27,0.08311553865677834
ConocoPhillips,2026-07-29,2026-07-28,0.06714425066804597
ConocoPhillips,2026-07-30,2026-07-29,0.07634252110987216
ConocoPhillips,2026-07-31,2026-07-30,0.07617795363714464
ConocoPhillips,2026-08-01,2026-07-31,0.06655557127925893
ConocoPhillips,2026-08-02,2026-08-01,0.06796900658094451
ConocoPhillips,2026-08-03,2026-08-02,0.07462730911266924
ConocoPhillips,2026-08-04,2026-08-03,0.08294865092700465
ConocoPhillips,2026-08-05,2026-08-04,0.09431662384624862
ConocoPhillips,2026-08-06,2026-08-05,0.09435886791975356
ConocoPhillips,2026-08-07,2026-08-06,0.07405175628418403
ConocoPhillips,2026-08-08,2026-08-07,0.06823426691341594
ConocoPhillips,2026-08-09,2026-08-08,0.06650121546412235
ConocoPhillips,2026-08-10,2026-08-09,0.0826269635059188
ConocoPhillips,2026-08-11,2026-08-10,0.07316207559518739
ConocoPhillips,2026-08-12,2026-08-11,0.07426523192486434
ConocoPhillips,2026-08-13,2026-08-12,0.09064112475022079
ConocoPhillips,2026-08-14,2026-08-13,0.07591420155002304
ConocoPhillips,2026-08-15,2026-08-14,0.0747173228217256
ConocoPhillips,2026-08-16,2026-08-15,0.07209357598265309
ConocoPhillips,2026-08-17,2026-08-16,0.08226137152130863
ConocoPhillips,2026-08-18,2026-08-17,0.08755294995279361
ConocoPhillips,2026-08-20,2026-08-18,0.07182791880652395
ConocoPhillips,2026-08-21,2026-08-20,0.08369149134915299
ConocoPhillips,2026-08-22,2026-08-21,0.09694660993960669
ConocoPhillips,2026-08-23,2026-08-22,0.07141798247255804
ConocoPhillips,2026-08-24,2026-08-23,0.06659832914103703
ConocoPhillips,2026-08-25,2026-08-24,0.07719198188239151
ConocoPhillips,2026-08-26,2026-08-25,0.07304370093641188
ConocoPhillips,2026-08-27,2026-08-26,0.06869550898494103
ConocoPhillips,2026-08-28,2026-08-27,0.07952227962894987
Consolidated Edison,2026-07-16,2026-07-15,0.3131059744370691
Consolidated Edison,2026-07-17,2026-07-16,0.3527330107320773
Consolidated Edison,2026-07-18,2026-07-17,0.21022200703187222
Consolidated Edison,2026-07-19,2026-07-18,0.1475533826731691
Consolidated Edison,2026-07-20,2026-07-19,0.18542823453632984
Consolidated Edison,2026-07-21,2026-07-20,0.0699167057564668
Consolidated Edison,2026-07-22,2026-07-21,0.1297067365368253
Consolidated Edison,2026-07-23,2026-07-22,0.12608801310753281
Consolidated Edison,2026-07-24,2026-07-23,0.0780315534428978
Consolidated Edison,2026-07-25,2026-07-24,0.07241543033937203
Consolidated Edison,2026-07-26,2026-07-25,0.07717891518244857
Consolidated Edison,2026-07-27,2026-07-26,0.09315703026095723
Consolidated Edison,2026-07-28,2026-07-27,0.09519236535095821
Consolidated Edison,2026-07-29,2026-07-28,0.08010413612483258
Consolidated Edison,2026-07-30,2026-07-29,0.0786571271692934
Consolidated Edison,2026-07-31,2026-07-30,0.08683114716161433
Consolidated Edison,2026-08-01,2026-07-31,0.08110927518429867
Consolidated Edison,2026-08-02,2026-08-01,0.10077991594626534
Consolidated Edison,2026-08-03,2026-08-02,0.08895015692165398
Consolidated Edison,2026-08-04,2026-08-03,0.08837631790246181
Consolidated Edison,2026-08-05,2026-08-04,0.09359936842444594
Consolidated Edison,2026-08-06,2026-08-05,0.09038079623063822
Consolidated Edison,2026-08-07,2026-08-06,0.11595153552102422
Consolidated Edison,2026-08-08,2026-08-07,0.0662121578739927
Consolidated Edison,2026-08-09,2026-08-08,0.06708715232458828
Consolidated Edison,2026-08-10,2026-08-09,0.0678131857556089
Consolidated Edison,2026-08-11,2026-08-10,0.07803871977409904
Consolidated Edison,2026-08-12,2026-08-11,0.07295284899138332
Consolidated Edison,2026-08-13,2026-08-12,0.11559275451886653
Consolidated Edison,2026-08-14,2026-08-13,0.06495639692670185
Consolidated Edison,2026-08-15,2026-08-14,0.08585437377104699
Consolidated Edison,2026-08-16,2026-08-15,0.06862789437794758
